REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE
948018,Maria Rosilda de Munhoz Ximenes,0,0,0,0,5.8,5.5,5.4,5.8,1.0,3,5,3,EXACTS
801703,Fátima de Nogueira,0,0,0,0,6.2,7.1,5.4,6.6,0.0,4,4,4,VERY_GOOD
600502,Lígia Amélia da Luz Seaesi,0,0,0,0,7.3,7.4,7.7,,,10,5,3,HUMAN
289720,Mônica Flávia Reton Amlason,0,0,0,0,7.0,7.3,5.6,5.8,1.0,3,5,3,EXACTS
303657,Décio Idrolligoson,0,0,0,0,7.6,6.8,9.6,7.3,,5,5,2,EXCELLENT
927926,Gilmara Sílvia de França,0,0,0,0,6.0,4.5,5.5,5.0,0.0,0,1,3,EXACTS
206357,Iago da Silva Pimenta,0,0,0,0,6.8,6.0,7.6,5.9,0.0,15,0,3,HUMAN
298674,Marcos Jesus da Cruz dos Santos de Gusmões,0,0,0,0,6.9,7.4,6.4,,1.0,8,6,2,EXACTS
544321,Emanoel de Pascoal Urnornmodom,0,0,0,0,6.9,7.0,6.9,6.2,1.0,3,5,3,HUMAN
326133,Guiomar Lilasman,0,0,0,0,7.3,7.9,5.9,7.4,0.0,5,5,3,EXACTS
895614,Bianca Nunszem de Pinheiro,0,0,1,1,6.6,6.0,0.0,0.0,1.0,4,4,2,DIFFICULTY
700632,Edivaldo Xerxes Uimgo de Lacerda,0,0,0,0,5.5,5.4,5.4,6.3,,2,2,7,EXACTS
665967,Maísa de Campos,0,0,0,0,5.3,4.7,5.2,,1.0,3,5,4,EXACTS
426816,Yasmin Aline Tera da Silva Epao,0,0,0,0,6.3,5.2,5.7,5.0,1.0,3,4,6,EXACTS
987954,Lilian de Magalhães Garnbus,0,0,0,0,5.7,7.8,4.9,,1.0,12,3,3,EXACTS
357509,Michele de Leite Gomes,0,0,0,0,6.3,6.9,4.6,5.5,,5,2,3,EXACTS
416089,Robert Edson da Encarnação Frias,0,0,0,0,5.8,5.9,6.8,,0.0,3,3,5,HUMAN
876474,Táles Osomarnson,0,0,0,0,6.5,4.8,7.4,5.0,1.0,5,2,3,HUMAN
165084,Sílvio de Cabral Mineiro,0,0,0,0,7.3,7.6,6.9,7.1,1.0,8,5,3,VERY_GOOD
276196,Rivaldo Weiss,0,0,0,0,4.5,5.2,5.9,,1.0,4,2,3,EXACTS
253793,Heitor Guilherme Weiss,0,0,0,0,5.4,5.8,5.9,5.0,1.0,3,2,6,DIFFICULTY
536594,Anne Womojimi de Oliveira,0,0,0,0,7.3,7.9,8.3,7.2,0.0,13,5,3,EXCELLENT
360154,Lígia de Cardoso,0,0,0,0,5.7,6.3,5.2,5.6,0.0,4,0,5,EXACTS
924942,Ricardo Chico Yoza Júnior,0,0,0,0,6.9,7.6,8.8,7.7,0.0,4,5,2,EXCELLENT
210677,Nair Marinho do Prado,0,0,0,0,5.9,5.7,5.6,4.9,0.0,3,5,5,DIFFICULTY
893342,Carlos Camilo Yuchigo,0,0,0,0,6.3,5.6,5.6,6.2,1.0,5,3,4,DIFFICULTY
176044,Quitéria de Guimarães da Silva Rosa,0,0,0,0,6.3,6.0,4.8,4.8,1.0,9,5,1,EXACTS
680842,Flávio André Pimenta de Lacerda Trevisan,0,0,0,0,5.8,5.6,4.9,,0.0,7,4,5,EXACTS
487681,Victor Pinto de Barbosa Júnior,0,0,0,0,5.6,5.7,5.3,4.7,1.0,3,0,6,EXACTS
725040,Edivaldo de Osório Neto,0,0,0,0,7.3,7.2,7.1,5.9,,11,5,2,HUMAN
216089,Zulmira de Pinheiro,0,0,0,0,7.8,7.6,9.1,7.3,0.0,7,5,2,EXCELLENT
625695,Vitor Marcelo de Souza Neto,0,0,0,0,7.2,7.3,7.0,6.2,1.0,6,1,7,HUMAN
925312,Quésia Kelly da Silva Gomes,0,0,0,0,5.6,6.2,5.2,6.0,1.0,6,5,6,EXACTS
877300,Vitória Gomes de Meireles,0,0,0,0,5.9,6.9,6.0,5.4,1.0,6,2,6,EXACTS
251382,Karl Rosa,0,0,0,0,4.7,6.0,5.8,,0.0,12,5,2,DIFFICULTY
897539,Otávio de Chaves Brasil da Costa,0,0,0,0,5.4,5.9,5.1,4.5,1.0,3,0,8,DIFFICULTY
131952,Kevin Breno Hipu,0,0,0,0,6.9,6.6,6.8,6.3,1.0,3,2,6,HUMAN
654080,Celeste Blanozciã,0,0,0,0,6.3,6.5,4.6,,0.0,2,2,6,EXACTS
444022,Selena de Oliveira,0,0,0,0,5.4,5.0,4.9,4.4,0.0,2,4,2,EXACTS
997879,Aécio Filipe Upul,0,0,0,0,5.9,6.0,6.6,,1.0,8,5,3,HUMAN
587169,Xilena Jeniffer de Souza Soevic,0,0,0,0,6.8,7.0,5.6,6.9,0.0,6,5,3,VERY_GOOD
819988,Hilda da Silva,0,0,0,0,6.4,5.1,7.4,4.4,,5,5,5,HUMAN
324538,Arthur Gomes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,5,6,DIFFICULTY
906804,Tiago da Conceição,0,0,0,0,6.6,6.3,6.5,5.3,1.0,4,4,3,EXACTS
346404,Alessandra de Fernandes Ades Negrão,0,0,0,0,5.9,5.4,5.5,6.2,0.0,4,5,3,EXACTS
111943,Alessandra Dutra Blasoi de Antunes,1,1,1,1,0.0,0.0,0.0,,1.0,3,0,3,DIFFICULTY
608651,Janete Jaqueline de Linhares,0,0,0,0,5.2,4.7,5.0,5.2,0.0,4,2,3,DIFFICULTY
252641,Ariana de Alvim Bezoshine da Graça,0,0,0,0,6.3,5.5,6.5,5.2,0.0,5,0,3,EXACTS
303028,Ana de Assis,0,0,0,0,7.2,7.6,7.5,5.9,0.0,2,3,4,HUMAN
161176,Raul da Silva,1,1,1,1,0.0,0.0,0.0,,0.0,2,5,3,DIFFICULTY
373965,Mateus Francisco de Vargas,0,0,0,0,6.5,5.8,5.1,5.8,1.0,2,4,3,EXACTS
127576,Paulo da Silva,0,0,0,0,6.8,6.8,6.1,6.0,,2,2,6,EXACTS
375107,Josiane Roseli de Magalhães,0,0,0,0,6.3,6.5,8.3,5.6,1.0,12,5,3,HUMAN
272781,Nádia Tina Clego dos Santos,0,0,0,0,7.4,7.4,7.9,7.3,1.0,6,5,3,VERY_GOOD
908239,Ivanete dos Santos Gutierrez,0,0,0,0,5.9,5.4,5.1,5.5,1.0,5,1,7,DIFFICULTY
950642,Cirilo Giuseppe de Sales,0,0,0,0,7.7,8.0,8.3,7.4,0.0,13,4,4,VERY_GOOD
622841,Ivete de Bezerra,0,0,0,0,5.9,5.7,6.0,5.0,1.0,7,4,4,DIFFICULTY
735389,Joel Uribe da Silva,0,0,0,0,5.4,6.7,5.3,,0.0,4,5,3,EXACTS
654249,Samara Marta de Barboza,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFFICULTY
825699,Washington Edu Kerekibu,0,0,0,0,6.0,4.6,4.8,5.6,1.0,3,5,5,DIFFICULTY
522873,Manuela Fátima de Souza Barroso da Rocha,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,3,4,DIFFICULTY
211590,Aparecida Mourão,0,0,0,0,5.8,4.4,6.2,4.5,,1,2,5,EXACTS
162897,Lilian Pires Vaueov,0,0,0,0,6.4,6.1,5.3,4.7,0.0,0,2,3,EXACTS
986210,Eunice dos Santos,0,0,0,0,7.4,7.6,7.2,7.3,1.0,12,5,3,EXCELLENT
250059,Vitor David Euson Bobomi Schneider,0,0,0,0,5.4,4.7,5.1,4.7,0.0,5,0,2,DIFFICULTY
453452,Velma dos Santos Urngroman,0,0,0,0,7.2,6.5,4.8,,1.0,3,2,6,EXACTS
868160,Alessandra Fernanda Goilman,1,1,1,1,0.0,0.0,0.0,,0.0,13,5,3,DIFFICULTY
524257,Ivanete Fabiana de Aguiar Portugal,0,0,0,0,6.4,6.7,4.9,,1.0,5,5,3,DIFFICULTY
925388,Emílio Pinto Yowaza Júnior,1,1,3,1,0.0,0.0,0.0,,,5,0,5,DIFFICULTY
491898,Lili Mirela Góis,0,0,0,0,5.8,4.5,6.2,4.7,1.0,5,2,4,DIFFICULTY
553407,Olívia Kiara Raleo de Malta,0,0,0,0,7.1,6.7,5.8,5.4,1.0,4,3,3,EXACTS
461888,Giuseppe da Conceição,0,0,0,0,5.9,4.6,5.4,5.0,1.0,4,5,3,EXACTS
310547,Ângela de Tavares Prates da Silva,0,0,0,0,4.8,4.3,4.9,4.6,0.0,2,3,3,DIFFICULTY
902437,Marli Janete de Assis Fragoso,0,0,0,0,5.0,6.1,4.6,4.3,1.0,4,3,6,DIFFICULTY
184436,Tomáz Ronaldo de Antunes Eweson Dutra,0,0,0,0,6.0,5.8,4.7,6.0,1.0,4,2,6,EXACTS
950974,Juan Heron de Oliveira,0,0,0,0,6.4,5.2,5.0,5.2,1.0,6,0,6,EXACTS
770042,Mirian da Silva,0,0,0,0,6.7,6.3,4.9,4.9,,2,5,2,EXACTS
263470,Edilene de Arantes Seixas,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,5,3,DIFFICULTY
367147,Paula Josiane dos Santos,0,0,0,0,5.0,5.8,6.0,4.4,,3,4,3,EXACTS
445263,Moisés Pinto Fortes,0,0,0,0,7.2,7.5,8.3,6.9,1.0,9,5,3,HUMAN
574783,Marlene Arnideov de Alvim,0,0,0,0,6.0,4.7,6.3,5.5,1.0,4,3,3,DIFFICULTY
838759,Joyce Paula de Oliveira Burero,0,0,0,0,5.5,5.1,7.0,4.9,,2,1,7,DIFFICULTY
587217,Márcia Aline de Gusmão Aouov,0,0,0,0,8.5,8.0,8.6,7.5,0.0,25,7,1,VERY_GOOD
135949,Fred Rogério Clovlo Ximenes de Ferreira,0,0,0,0,6.4,6.7,6.1,,1.0,6,2,3,EXACTS
224641,Fabíola Maria Hokazaru,1,1,1,1,0.0,0.0,0.0,0.0,,11,5,3,DIFFICULTY
793525,Núbia Nair Damagaki,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,3,DIFFICULTY
845513,Bernardo Mourão,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY
797759,Talita Clara Vaz Nasubi,0,0,0,0,6.9,6.4,8.0,6.2,0.0,2,5,4,HUMAN
717944,Wilma Suzana Ozane de Sobral,0,0,0,0,6.1,6.6,5.9,,1.0,9,5,4,EXACTS
635371,Carolina de Sampaio Igreja,0,0,0,0,5.2,4.0,5.6,,,2,0,5,DIFFICULTY
969142,João da Silva de Souza,0,0,0,0,6.4,5.9,5.4,4.9,0.0,5,3,4,EXACTS
363373,Mário Estevão Banhos,0,0,0,0,6.1,4.9,4.9,5.2,0.0,3,2,7,EXACTS
374896,Telma Selma Couto de Leão Estrada,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,6,3,DIFFICULTY
251062,Reginaldo Soshiko Imizaov,0,0,0,0,5.8,5.2,4.8,4.5,1.0,3,2,5,DIFFICULTY
651901,Marta Tainara de Alves,0,0,0,0,5.2,5.3,5.8,5.0,1.0,5,3,4,DIFFICULTY
418546,Isac da Paixão Marussa,0,0,0,0,5.4,5.5,6.1,5.8,,7,0,8,EXACTS
862710,Humberto Igor da Silva Mourão,0,0,0,0,7.0,7.3,6.1,6.6,1.0,4,5,3,EXACTS
858404,Arilda Vera Gomes,0,0,1,1,6.6,5.5,0.0,0.0,,1,2,3,DIFFICULTY
785526,Viviane Dara de Pereira Poseov Gutierrez,0,0,0,0,6.4,6.0,7.6,,0.0,7,5,2,HUMAN
277029,Tainá Lidiane Enworn de Novais,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0,2,6,DIFFICULTY
639987,Bruno Flávio da Lira de Ortiz Neto,0,0,0,0,4.9,5.3,5.1,5.1,1.0,3,3,3,DIFFICULTY
866512,Ederson Torres de Peres Biscum,0,0,0,0,4.8,4.7,5.6,5.4,0.0,4,1,6,DIFFICULTY
611993,Lisa Sônia de Assis Lalo Ojaman,0,0,1,3,6.8,7.0,0.0,0.0,0.0,19,5,1,EXACTS
506386,Severino Raí Trevisan de Souza,0,0,0,0,6.9,7.0,5.6,,1.0,5,0,2,EXACTS
862894,Lisa Martinez,1,1,3,1,0.0,0.0,0.0,,0.0,5,0,5,DIFFICULTY
388074,Diogo Shubil Gosuda,0,0,0,0,6.5,5.9,5.3,5.4,,2,2,3,DIFFICULTY
211584,Arlete de Salvador,0,0,0,0,7.3,7.3,7.0,,0.0,9,7,1,HUMAN
676749,João Michel de Monteiro Leazson Pioe Júnior,0,0,0,0,7.2,7.7,8.4,,1.0,9,3,3,VERY_GOOD
423762,Elisete Yeda Oamman,1,3,1,1,0.0,0.0,0.0,0.0,1.0,11,5,3,DIFFICULTY
884606,Josiel Anderson Portugal de Torquato,0,0,0,0,5.0,5.0,6.4,,,3,2,6,EXACTS
317939,Terezinha Monique de Duarte,1,1,1,3,0.0,0.0,0.0,0.0,1.0,0,2,6,DIFFICULTY
397597,Cristiane de Alencar Uzbaninurnson,0,0,0,0,5.8,5.6,6.0,6.3,1.0,4,2,5,EXACTS
826904,Amarildo Lino de Pascoal Júnior,0,0,0,0,6.8,6.9,5.4,5.6,0.0,2,5,3,EXACTS
124381,Gilmara Isaiane de Mello,0,0,0,0,6.9,6.5,5.9,6.9,1.0,14,5,4,EXACTS
228504,Tábata de Parreira Roiym Paoão,3,1,1,3,0.0,0.0,0.0,0.0,1.0,11,5,4,DIFFICULTY
340113,Janaína de Simões Shosi,1,3,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFFICULTY
534971,Vânia do Rio,1,3,3,1,0.0,0.0,0.0,0.0,0.0,8,5,3,DIFFICULTY
295192,Bernadete de Campos,0,0,0,0,6.0,6.1,6.2,5.7,1.0,3,3,5,EXACTS
754490,Raquel Portugal do Prado,0,0,0,0,7.2,7.1,6.2,6.7,0.0,6,4,5,DIFFICULTY
949044,Quirino de Oliveira Barroso,0,0,0,0,7.0,7.3,7.4,6.4,0.0,7,3,3,HUMAN
971290,Alex de Sampaio,0,0,0,0,5.8,6.4,6.6,,1.0,3,4,3,HUMAN
851129,Talita Lígia dos Santos Netaru,1,1,1,1,0.0,0.0,0.0,,0.0,5,0,2,DIFFICULTY
608134,Sheila Matilde Aiov,0,0,0,0,7.0,6.1,6.3,6.3,,7,5,3,EXACTS
358173,Giuseppe Gomes,0,0,0,0,7.2,6.2,4.7,5.5,,9,5,5,EXACTS
762485,Washington de Figueira Vuscean,0,0,0,0,7.7,7.9,8.6,,1.0,12,6,2,HUMAN
943662,Quitéria Zilda de Macedo,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,4,5,DIFFICULTY
588598,Wagner Gilmar Eoaoman de Bueno Pinhão,0,0,0,0,5.6,5.4,6.1,5.8,1.0,2,2,5,EXACTS
822110,Patrick David Schneider de Torquato Júnior,0,0,0,0,5.8,5.8,6.4,,,4,4,5,EXACTS
990856,Rafael Nunes Júnior,0,0,0,0,7.2,7.7,6.4,6.7,1.0,5,4,6,EXACTS
253815,Denis Breno de Borges,0,0,0,0,4.5,5.0,5.0,5.1,1.0,4,3,7,DIFFICULTY
369084,Juliana de Borges,0,0,0,0,7.7,7.8,8.9,7.5,,14,3,1,EXCELLENT
394565,Ederson da Nóbrega Naves,0,0,0,0,6.6,6.8,6.8,4.9,1.0,2,3,5,HUMAN
603894,Tainara de Simões,0,0,0,0,7.6,8.0,8.6,7.5,,11,5,1,EXCELLENT
485427,Yolanda de Brandão Cluo,0,0,0,0,6.0,5.0,6.4,6.6,0.0,4,3,5,EXACTS
176944,Ivete de Pereira Iezhymdorn Ifotyrner,0,0,0,0,6.8,7.1,6.7,6.4,0.0,14,6,1,HUMAN
732982,Nicolas Ebyu Júnior,0,0,0,0,7.1,7.8,7.1,7.4,1.0,15,7,1,HUMAN
561115,Eugênio de Pereira Gutierrez das Neves,0,0,0,0,6.8,7.1,7.3,6.2,0.0,16,5,1,HUMAN
839411,Luís Fontes,0,0,0,0,7.2,6.7,6.7,5.1,0.0,9,5,3,HUMAN
432665,César Bóris de Cabral Tsushipeko,0,0,0,0,6.6,5.2,4.6,5.2,0.0,2,0,7,EXACTS
856437,Gabriel de Munhoz Júnior,0,0,0,0,6.8,6.8,6.0,,1.0,2,2,3,EXACTS
392444,Raul da Silva,0,0,0,0,6.8,5.8,5.5,,1.0,12,5,3,EXACTS
532216,Bernadete Igeson de Álvares,0,0,0,0,7.1,7.4,6.8,6.3,1.0,5,5,3,HUMAN
958852,Isaiane Martinez de Moreira,1,1,1,1,0.0,0.0,0.0,0.0,,3,2,4,DIFFICULTY
203075,Giuseppe de Madureira Maciel,0,0,0,0,6.5,6.5,5.9,5.6,1.0,3,1,6,EXACTS
430898,Charlene de Souza,0,0,0,0,6.8,7.0,6.0,6.7,0.0,11,5,3,EXACTS
326473,Itamara Sílvia Góis de Aguiar Ribeiro,0,0,0,0,0.0,0.0,6.1,6.8,1.0,5,5,2,EXACTS
465809,Simão Wellington de Mendonça Júnior,0,0,0,0,5.2,5.6,4.9,,0.0,8,5,2,EXACTS
333876,Lucas Ney da Nóbrega Rosatto,0,0,0,0,7.1,7.2,8.2,4.8,,14,0,2,HUMAN
813754,Raquel Seza de Lisboa da Silva,0,0,0,0,6.4,6.3,6.2,4.9,1.0,4,0,3,EXACTS
678913,Baltazar da Paraíba,1,1,1,1,0.0,0.0,0.0,,0.0,2,0,5,DIFFICULTY
752308,Rodrigo Nivaldo Guasunson,1,1,3,3,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY
743779,Avelino de Paiva Avaroan Góis Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,4,3,DIFFICULTY
829724,Arilda de Barbosa,0,0,0,0,6.5,5.1,4.9,5.7,0.0,4,5,3,EXACTS
375635,Adílson Aloísio Zokuneri Mourão,0,0,1,1,6.2,6.3,0.0,,1.0,4,2,6,EXACTS
907557,Simão de Barros,0,0,0,0,7.1,6.7,4.9,6.2,1.0,4,2,6,EXACTS
407277,Selma Puheshi Eldosman,3,1,1,1,0.0,0.0,0.0,0.0,0.0,3,3,7,DIFFICULTY
295561,José David Umapa de Tozetto Eziman,0,0,0,0,6.3,6.4,7.0,5.6,1.0,6,5,4,HUMAN
270510,Ediane Solange de Uchôa,0,0,0,0,5.3,5.4,6.5,,1.0,3,0,8,EXACTS
849225,Fagner Marniornno de Souza,0,0,0,0,6.6,6.4,6.9,5.5,0.0,2,0,2,HUMAN
680570,Lara de Melo,0,0,0,0,6.0,5.6,6.3,5.4,1.0,7,0,3,EXACTS
428438,Liane Gechas,0,0,0,0,6.1,4.9,6.4,5.5,1.0,4,5,2,EXACTS
188297,Teresa Aline de Menezes Begi,0,0,0,0,6.5,5.4,4.6,5.4,1.0,2,2,6,EXACTS
940271,Moisés de Oliveira do Amazonas,0,0,0,0,5.9,5.4,6.2,5.2,1.0,5,3,4,DIFFICULTY
229231,Sônia Ana da Silva,0,0,0,0,7.3,5.9,6.8,,0.0,4,3,4,HUMAN
124141,Beto Helder de Oliva,0,0,0,0,7.2,7.4,8.8,,0.0,9,4,3,EXCELLENT
927885,Max Ayduz Ornasovic,0,0,0,0,7.0,7.2,6.1,6.0,0.0,12,5,1,EXACTS
743370,Sabrina Andressa de Pereira Veamson do Prado,0,0,0,0,5.6,5.2,6.4,6.1,1.0,3,2,6,EXACTS
664295,Suzanne Preto,3,1,1,1,0.0,0.0,0.0,0.0,0.0,7,2,1,DIFFICULTY
631852,Kevin Ademar Brio Deaseso,0,0,0,0,7.0,6.6,7.6,6.6,0.0,4,5,4,HUMAN
692515,Marlon Mercado Neto,0,0,0,0,6.2,5.9,5.3,5.2,1.0,2,3,5,EXACTS
591903,Alexandre Nivaldo do Vale,0,0,0,0,7.0,7.2,8.7,,1.0,15,6,3,EXCELLENT
649236,Kauê de Rezende,3,1,1,1,0.0,0.0,0.0,0.0,,6,2,6,DIFFICULTY
510047,Mário Jaziel Gomes de Angola Tulu,0,0,0,0,5.8,6.6,5.9,4.9,,2,3,5,EXACTS
463747,Lidiane de Simões Eizvic,0,0,0,0,7.1,7.5,8.7,5.3,0.0,4,4,5,HUMAN
683830,Luciana Worasozu de Cardoso,0,0,0,0,4.2,6.3,4.8,4.8,1.0,1,2,3,EXACTS
891118,Andressa Lina Fuhirn dos Santos,1,1,3,3,0.0,0.0,0.0,0.0,0.0,4,5,3,DIFFICULTY
995847,Zilda Priscila de Meireles,1,1,1,1,0.0,0.0,0.0,0.0,,7,3,2,DIFFICULTY
997490,Wilson Moacyr de Oliveira,1,1,1,3,0.0,0.0,0.0,0.0,,4,1,7,DIFFICULTY
821359,Adrielle Mendes,0,0,0,0,6.4,5.0,5.5,5.1,1.0,0,0,5,EXACTS
853079,Saulo de Peixoto Brelrrasson Daião,0,0,0,0,4.5,4.6,4.8,,1.0,0,3,4,EXACTS
756913,Fabrício Bartolomeu Duque Terceiro,0,0,0,0,6.5,6.3,5.4,6.1,1.0,1,3,4,EXACTS
149881,Amália Caroline de Souza,0,0,1,1,5.2,4.6,0.0,0.0,1.0,4,2,6,DIFFICULTY
233976,Elói de Salvador,0,0,0,0,7.4,7.4,8.6,6.9,0.0,16,6,1,EXCELLENT
668400,Nelson de Pimentel Tegitama Chusammi,0,0,0,0,7.4,6.9,6.7,6.9,1.0,17,6,1,HUMAN
192018,Elisa Gomes de Guimarães Ammul,0,0,0,0,6.2,6.1,4.8,,1.0,5,4,4,EXACTS
263657,Sheila de Souza Esvlo,1,1,1,3,0.0,0.0,0.0,,1.0,11,0,2,DIFFICULTY
889859,Miguel Wellington Ufornteu Júnior,0,0,0,0,7.1,6.6,7.0,5.7,1.0,4,6,3,VERY_GOOD
120978,Caroline Leila Sietru,1,1,1,3,0.0,0.0,0.0,,0.0,4,5,3,DIFFICULTY
464440,Kiara Felícia de Britto Vesani Agogo,0,0,0,0,7.1,7.4,8.1,6.8,0.0,17,5,2,VERY_GOOD
403613,Maísa Adrielle Penedo,0,0,0,0,5.3,5.9,7.4,6.0,0.0,12,3,3,HUMAN
380279,Mário da Silva de Peixoto Júnior,0,0,0,0,4.9,5.5,5.0,,1.0,3,5,3,DIFFICULTY
761835,Fernanda Borba de Souza,0,0,0,0,6.3,7.3,5.4,5.1,1.0,3,6,6,EXACTS
103819,Demilson Cícero da Costa de Osório,0,0,0,0,7.9,8.9,10.4,,0.0,21,7,1,EXCELLENT
213715,Bento da Paixão,1,1,3,1,0.0,0.0,0.0,,1.0,3,1,6,DIFFICULTY
766815,Daniela Nunes do Nascimento,0,0,0,0,7.7,8.1,7.4,7.1,0.0,10,0,6,EXCELLENT
709018,Bóris Reinaldo de Carvalho Otoman,0,0,0,0,7.2,7.3,5.4,7.0,0.0,5,2,3,VERY_GOOD
608018,Rosimeire Maria Ran de Meireles,0,0,0,0,5.7,4.8,5.9,5.2,1.0,3,5,3,DIFFICULTY
724411,Dara Buarque,0,0,0,0,6.8,6.8,5.0,7.1,0.0,4,2,6,EXACTS
221659,Eliane Barroso,0,0,0,0,5.6,5.4,5.8,,1.0,17,3,7,DIFFICULTY
467607,Célia Priatez,0,0,0,0,6.4,5.4,5.5,,1.0,2,1,4,EXACTS
397863,Igor Adriano de Alcântara Itoão,0,0,0,0,7.0,7.7,5.1,,0.0,5,3,3,EXACTS
429916,Jardel de Arruda Fortes,0,0,3,1,5.4,5.6,0.0,0.0,,4,2,6,DIFFICULTY
531916,Sheila Quitéria de Fernandes Tetarnuov,0,0,0,0,6.9,5.9,6.2,6.0,1.0,5,3,4,EXACTS
522308,Cícera Jéssica de Souza,0,0,0,0,6.9,7.1,5.5,,0.0,15,5,3,EXACTS
150587,Taís Aline Ekri do Piauí,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,5,DIFFICULTY
422181,Nicole de Oliveira,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,3,DIFFICULTY
399296,Bárbara Ísis de Albuquerque dos Santos,0,0,0,0,4.3,5.4,5.6,5.0,,3,1,3,EXACTS
671660,Murilo Thae Gomes da Silva,0,0,0,0,6.4,5.8,6.6,4.8,1.0,2,4,4,HUMAN
638490,Leila Abigail de Azevedo,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,8,DIFFICULTY
657972,Mikaella Margarida de Ferraz Yztre,0,0,0,0,6.5,6.5,5.8,6.6,1.0,4,0,3,EXACTS
181259,Felipe Geraldo Guyame,0,0,0,0,6.5,5.8,6.7,,1.0,2,1,6,DIFFICULTY
209492,Laerte de França,0,0,0,0,6.2,6.4,4.6,4.7,1.0,5,2,6,DIFFICULTY
477998,Maria Amália Vilka,0,0,0,0,5.6,6.0,5.0,5.7,1.0,5,2,6,EXACTS
396297,Josiel Mumube,0,0,0,0,7.0,6.8,5.9,6.5,1.0,12,5,2,EXACTS
212259,Alana Célia Gomes,1,1,1,1,0.0,0.0,0.0,0.0,,2,2,6,DIFFICULTY
789699,Marciane Nildle Terceiro,0,0,0,0,6.6,4.9,6.4,6.2,1.0,4,0,3,EXACTS
374419,Tainá da Silva de Uchôa,0,0,0,0,7.2,7.0,5.7,6.2,1.0,4,0,8,EXACTS
598958,José Gilmar de Novais,0,0,0,0,6.6,6.8,5.3,6.7,0.0,4,2,5,EXACTS
975230,Liane Valverde Câmara,0,0,0,0,5.6,6.2,5.9,5.7,0.0,7,1,5,EXACTS
199644,Danilo Izoamal Frias,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,6,2,DIFFICULTY
644287,Tânia Maíra Martinez Enfilson,0,0,0,0,7.1,6.8,6.4,5.3,1.0,5,2,3,EXACTS
758669,Solange Vânia de Souza do Prado,0,0,0,0,6.0,6.0,5.4,4.9,1.0,4,5,8,EXACTS
401906,Gislaine de Amorim Oganman Grynbirnazson,0,0,0,0,6.5,7.5,7.2,,1.0,3,2,4,HUMAN
472009,Sara Gomes Klein Duque,0,0,0,0,7.5,8.1,8.3,8.1,1.0,13,0,8,EXCELLENT
935935,Jesus de Souza Marinho,0,0,0,0,6.2,5.8,4.5,5.2,1.0,2,1,7,EXACTS
585075,Eliel Barroso,0,0,0,0,6.0,6.8,5.6,5.6,1.0,5,5,7,DIFFICULTY
296976,Jonathas Caio Wani,0,0,0,0,7.9,8.0,8.9,7.5,0.0,8,4,8,EXCELLENT
730494,Mariano Bahia,0,0,0,0,7.2,5.9,5.9,7.0,0.0,6,5,4,EXACTS
263401,Jânio de Peixoto Barroso,0,0,0,0,5.3,5.9,5.4,5.4,1.0,5,2,5,EXACTS
872761,Gilmara Branco,0,0,0,0,5.5,6.0,5.1,4.3,0.0,2,4,3,DIFFICULTY
611628,Rosilda de Leite Pires Poya,0,0,1,1,5.7,5.6,0.0,0.0,,2,2,6,DIFFICULTY
798080,Eleonora Oclockelvic,1,3,1,3,0.0,0.0,0.0,0.0,1.0,5,2,6,DIFFICULTY
142588,Jorge Jeferson das Neves,0,0,0,0,6.5,5.7,5.6,5.2,1.0,5,5,3,EXACTS
469194,Daniel Gomes de Peixoto,0,0,0,0,7.6,7.3,5.4,,0.0,4,7,2,EXACTS
609740,Luís Plínio Unba dos Pinhais,0,0,0,0,7.1,7.3,7.9,7.1,1.0,5,5,3,HUMAN
394519,Tânia da Serra,0,0,0,0,4.7,5.3,4.9,5.5,1.0,5,3,6,DIFFICULTY
381994,Gabriela da Silva,0,0,0,0,6.9,6.9,8.2,6.6,1.0,6,2,6,HUMAN
714538,João Werner,3,1,1,3,0.0,0.0,0.0,,1.0,4,4,2,DIFFICULTY
821707,Carla Mourão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,3,DIFFICULTY
