REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE,PROFILE_N
180412,Anderson Pires Buarque,0,0,0,0,6.1,6.3,6.2,4.6,0.0,8,5,3,EXACTS,2
570972,Zulmira de Trindade Pipa,0,0,0,0,5.9,5.5,4.5,5.3,1.0,2,2,6,DIFFICULTY,1
622306,Alex Armando de Souza,0,0,0,0,6.3,5.8,6.4,5.3,,3,3,5,EXACTS,2
644935,Márcio Altino de Mendonça Ribeiro Júnior,0,0,0,0,6.0,6.2,6.5,5.0,,4,4,3,EXACTS,2
225654,Eric Teles,0,0,0,0,5.7,4.8,5.0,5.8,1.0,3,5,3,DIFFICULTY,1
488706,Edson Jalrraman Barroso,0,0,0,0,5.9,5.4,5.5,5.5,1.0,7,2,5,EXACTS,2
592825,Adrielle da Silva Pama,0,0,1,1,5.4,5.7,0.0,,0.0,1,2,1,DIFFICULTY,1
121029,Ariana Rossi,0,0,0,0,6.4,6.3,5.5,,1.0,3,3,3,EXACTS,2
589537,Poliana de Tozetto,1,1,1,1,0.0,0.0,0.0,0.0,1.0,9,2,3,DIFFICULTY,1
693326,Lino Eliel de Iglesias Brygi,0,0,0,0,7.1,6.9,6.7,,1.0,17,5,1,HUMAN,3
293002,Hugo de Arantes Ximenes,0,0,0,0,5.2,5.7,5.1,4.2,1.0,4,2,5,EXACTS,2
496351,Samuel de Linhares Gomes,0,0,0,0,7.1,5.1,6.6,,1.0,1,2,3,HUMAN,3
955128,Wellington Roger Guyirnoman,0,0,0,0,7.4,7.7,8.0,6.9,,5,5,3,EXCELLENT,5
967398,Marta Eleriane de Maia Molkuan da Paraíba,0,0,0,0,4.8,0.0,4.7,5.1,1.0,3,2,6,DIFFICULTY,1
194548,Sônia Elizabete Franco,0,0,0,0,6.5,6.3,5.3,6.0,0.0,3,5,3,EXACTS,2
238359,Mário Mercado,0,0,0,0,6.1,5.7,5.2,4.9,1.0,4,1,5,EXACTS,2
797864,Alan Nichoman Nayu,0,0,0,0,6.5,6.5,7.3,6.7,1.0,4,2,1,HUMAN,3
251134,Gislaine Vorna Tues de Paranhos,0,0,0,0,7.3,7.4,9.1,7.1,0.0,12,5,3,EXCELLENT,5
751679,Ana Fuovic Gabo,0,0,0,0,7.7,7.5,8.8,8.0,0.0,19,7,1,EXCELLENT,5
754272,Osório Gomes,0,0,0,0,7.3,6.6,5.9,5.1,,9,5,3,EXACTS,2
724156,Vânia Helena de Arruda,0,0,0,0,5.6,5.2,5.1,4.9,0.0,4,4,8,DIFFICULTY,1
973105,Alfredo Fortes,0,0,0,0,5.3,4.6,6.3,5.1,1.0,3,5,4,EXACTS,2
983987,Isabela Buarque,0,0,0,0,5.5,5.5,5.1,4.8,0.0,4,4,3,DIFFICULTY,1
272488,Célia de Cerqueira Utasa,0,0,0,0,6.8,7.2,8.2,6.3,1.0,2,5,3,HUMAN,3
266436,Roberta de Assis da Silva,0,0,0,0,6.6,5.4,6.3,4.7,0.0,3,4,3,EXACTS,2
330927,Aldo de Ortega,0,0,0,0,4.8,4.9,5.3,5.3,1.0,5,2,5,EXACTS,2
794613,Abigail Samanta de Peixoto Mercado Martinez,0,0,0,0,7.0,6.9,5.5,,,2,2,6,EXACTS,2
214969,Catarina Flaviana Nype Akifugi,0,0,0,0,7.3,7.0,6.6,7.2,,4,3,4,HUMAN,3
554602,Eugênio dos Santos Gozzivo,0,0,0,0,7.7,7.9,7.9,7.7,1.0,4,0,1,EXCELLENT,5
518441,Itamar Silvair Enodiman de Chaves,1,1,1,3,0.0,0.0,0.0,0.0,,4,2,3,DIFFICULTY,1
875285,Danilo da Silva,0,0,0,0,5.4,5.5,5.3,4.4,0.0,3,2,3,DIFFICULTY,1
124421,Wilson Beto Doke,0,0,0,0,6.2,5.9,4.7,5.3,0.0,2,1,5,EXACTS,2
655018,Gilmara Margarida de Arantes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,12,5,3,DIFFICULTY,1
773164,Charlene de Pimentel,0,0,0,0,6.4,6.4,5.4,5.6,0.0,13,7,1,EXACTS,2
437490,Paula Janete de Pereira Trevisan,0,0,0,0,7.2,7.3,8.5,6.9,0.0,11,7,1,HUMAN,3
536354,Patrick Oirn Moeutison,0,0,0,0,7.4,7.2,7.5,6.3,,4,2,5,HUMAN,3
800556,Inácio Cícero Martinez Bisommozman,0,0,0,0,4.6,5.2,4.9,5.2,0.0,5,4,8,DIFFICULTY,1
632374,Milene Taís de Gusmões,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,2,5,DIFFICULTY,1
685747,Jeniffer dos Santos Igiveman Eufe,0,0,0,0,6.0,6.0,5.8,6.8,,1,2,3,EXACTS,2
396636,Gislaine Eleonora Somajio de Souza,0,0,0,0,6.3,5.9,5.5,5.8,1.0,4,3,4,EXACTS,2
645807,Tina de Drummond,0,0,0,0,7.9,8.1,8.3,7.8,,11,5,3,EXCELLENT,5
724881,Isabela Maísa de Chaves,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,2,6,DIFFICULTY,1
537973,Leonara Viviane Negrão Ximenes Ciornklome,0,0,0,0,6.2,6.0,5.7,5.7,1.0,3,4,3,DIFFICULTY,1
754864,Nair da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFFICULTY,1
210431,Valter Ronaldo Hieui de Muniz,0,0,0,0,6.3,5.0,5.6,,0.0,2,2,5,EXACTS,2
255177,Jeniffer Ufeov Gomes,0,0,0,0,7.2,7.1,7.2,,,2,5,2,VERY_GOOD,4
654387,Dina do Piauí Quora,0,0,0,0,6.2,5.4,5.0,6.2,0.0,2,1,6,EXACTS,2
890910,Rosa Runanison Pruivic,1,1,3,1,0.0,0.0,0.0,,,2,2,6,DIFFICULTY,1
114543,Nayara Ipra,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,2,5,DIFFICULTY,1
343786,Samara Lina Orndezia,0,0,0,0,6.3,6.6,6.5,6.8,,3,6,3,EXACTS,2
326187,Cristina da Silva Guerra Gutiniboer,0,0,0,0,5.7,5.2,5.9,5.5,0.0,5,5,6,DIFFICULTY,1
182110,Kelly Anne Bekipufu Reasarn,0,0,0,0,5.7,4.6,4.6,5.3,0.0,2,1,7,EXACTS,2
499287,Danilo Barnabé da Silva,0,0,0,0,4.9,5.4,5.2,,,2,3,5,DIFFICULTY,1
335076,Pablo Moacyr Topepo Erutsu Júnior,0,0,0,0,7.6,7.3,7.9,7.1,1.0,7,5,6,HUMAN,3
235789,Simão Reginaldo Valverde,0,0,0,0,6.9,6.8,4.8,5.4,0.0,3,0,3,EXACTS,2
617006,Matheus Maciel de Munhoz,0,0,1,1,6.7,7.1,0.0,0.0,0.0,4,5,2,EXACTS,2
863038,Zulmira da Silva,0,0,0,0,6.8,6.9,7.2,6.6,0.0,2,0,5,HUMAN,3
151076,Shirley de Pereira,1,3,1,3,0.0,0.0,0.0,,1.0,6,2,5,DIFFICULTY,1
112512,Karin Hipimai,0,0,0,0,5.6,5.3,5.5,4.7,0.0,3,4,3,EXACTS,2
565772,Murilo da Silva Naeforre Rossi,0,0,0,0,7.3,7.1,7.1,7.0,0.0,2,5,2,HUMAN,3
565368,Manuela de Campos dos Santos Gomes,0,0,0,0,7.4,7.4,6.6,6.0,1.0,5,2,4,HUMAN,3
392165,Jackson Oalevic Neto,0,0,0,0,6.5,6.8,5.8,6.6,1.0,24,4,4,EXACTS,2
385682,Helder Izvrizclo,0,0,0,0,6.6,6.2,7.7,,0.0,8,0,2,HUMAN,3
334098,Manoel Alfredo de Paranhos,0,0,0,0,7.2,7.7,8.1,6.8,0.0,12,5,3,HUMAN,3
257107,Terezinha Manuela da Luz do Rio,0,0,0,0,6.8,6.7,6.0,5.6,1.0,4,2,3,EXACTS,2
933302,Selena de Fonseca Teles,0,0,0,0,5.0,5.3,5.1,5.2,1.0,4,5,3,EXACTS,2
307706,Félix Gilmar Glurni das Neves de Munhoz,0,0,0,0,4.9,5.4,4.8,4.3,,2,1,7,DIFFICULTY,1
914916,Marcela Violeta de Garcia,1,1,1,1,0.0,0.0,0.0,,0.0,4,0,1,DIFFICULTY,1
792640,Marilúcia Lívia de Oliveira,0,0,1,1,7.2,6.7,0.0,0.0,1.0,2,2,4,DIFFICULTY,1
627921,Eliane Matilde de Souza Pinto,0,0,0,0,5.9,6.1,6.0,4.9,1.0,4,5,2,EXACTS,2
288309,Uribe Aldo de Silveira da Silva Pihipate,0,0,0,0,7.9,8.4,7.5,,1.0,9,2,5,VERY_GOOD,4
723907,Oséas da Cunha Viniseão Gusu,0,0,0,0,6.6,6.7,5.1,,1.0,1,2,6,EXACTS,2
831102,Luiz Edinaldo Gechipi,0,0,0,0,6.7,6.6,7.0,5.1,0.0,4,2,6,HUMAN,3
370159,Karina Violeta Klein,0,0,0,0,7.1,7.1,5.8,,1.0,2,4,4,EXACTS,2
100345,Cauê Quico Janil do Paraná da Graça,0,0,0,0,5.4,5.8,5.1,5.4,1.0,5,0,8,EXACTS,2
435061,Xilena Tainá de Teixeira da Lira,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,5,4,DIFFICULTY,1
237439,Priscila Júlia Duque,0,0,0,0,5.4,5.8,5.0,5.3,1.0,2,2,6,EXACTS,2
745396,Wanda Ângela do Paraná Ufetuão,0,0,0,0,7.9,7.9,6.6,7.0,1.0,3,5,2,VERY_GOOD,4
789562,Bianca Taís Goda,0,0,0,0,7.2,7.1,6.8,7.2,1.0,12,6,1,HUMAN,3
608803,Carolina Núbia Rosatto Buarque,0,0,0,0,7.9,8.0,10.0,,0.0,25,5,3,EXCELLENT,5
129972,Telma Amália Rossi Naze,0,0,0,0,6.1,5.9,5.2,,1.0,3,3,5,EXACTS,2
957914,Jesus Anakin de Souza Cavalcante,0,0,0,0,6.8,7.7,6.1,7.5,0.0,25,6,2,EXCELLENT,5
527929,Luzinete Alana Orean,0,0,0,0,6.6,6.5,6.0,5.8,,3,4,3,EXACTS,2
944922,André de Borges,0,0,0,0,6.5,6.9,6.8,,0.0,5,5,3,EXCELLENT,5
764736,Anne da Silva Oamman,0,0,0,0,6.4,7.0,5.1,5.5,1.0,7,2,6,EXACTS,2
104658,Ederson Breno da Conceição Júnior,0,0,1,1,6.9,6.0,0.0,0.0,0.0,3,4,3,DIFFICULTY,1
976618,Samara Luzimara da Graça,0,0,0,0,6.7,5.7,6.5,,,11,3,3,EXACTS,2
258349,Edson André Weber,3,1,1,1,0.0,0.0,0.0,,,12,5,3,DIFFICULTY,1
575686,Baltazar Gomes de Souza,0,0,0,0,8.3,8.0,5.5,7.4,0.0,7,4,3,VERY_GOOD,4
474596,Oséas Jesus Nyu Gomes Runomo,0,0,0,0,5.0,5.6,5.0,5.2,1.0,2,4,3,DIFFICULTY,1
431066,Tomáz de Peres,0,0,0,0,6.2,4.3,4.7,6.3,,4,5,5,EXACTS,2
428294,Cássia Trevisan,0,0,0,0,7.4,7.0,10.1,6.5,0.0,9,5,3,HUMAN,3
745823,Martinho Emanoel Ribeiro,0,0,0,0,7.3,8.1,9.0,7.7,1.0,3,5,4,EXCELLENT,5
947305,Otávio Milani,0,0,0,0,6.0,6.1,5.3,,0.0,2,1,5,EXACTS,2
720893,João Emmissin,0,0,0,0,7.3,6.8,8.1,6.3,0.0,8,3,3,HUMAN,3
419990,Rebeca de Borges Marinho,0,0,0,0,7.0,6.9,5.4,6.8,0.0,4,5,3,EXACTS,2
956291,Luzia Nayara Barroso Gaerner,0,0,0,0,4.6,6.3,5.8,5.8,0.0,8,2,3,EXACTS,2
942958,Rosimeire da Silva Letoncase,0,0,0,0,6.9,5.9,7.9,6.5,1.0,4,1,7,HUMAN,3
773076,Wilson de Iglesias,0,0,0,0,6.2,6.4,6.8,4.7,,5,0,8,HUMAN,3
856150,Shirley de Brandão Castelo Buarque,0,0,0,0,5.2,5.5,5.3,6.3,0.0,3,3,6,EXACTS,2
634215,Ricardo Loma Andei,0,0,0,0,6.6,5.6,6.5,6.1,,4,3,6,EXACTS,2
506624,Marielle Trevisan,0,0,0,0,4.3,5.6,4.9,4.9,0.0,3,2,6,DIFFICULTY,1
131576,Caio Miguel Tlugrol,0,0,0,0,6.5,7.0,5.8,,,5,1,3,EXACTS,2
566630,Micael Phogumgli Voni,0,0,0,0,6.5,6.9,5.2,,1.0,4,2,5,EXACTS,2
965825,Roseli Maíra de Simões,0,0,0,0,6.5,6.9,5.7,5.9,0.0,15,5,1,EXACTS,2
854622,Marlene Helena Cynabucry,0,0,0,0,6.3,6.5,5.7,5.7,0.0,12,6,2,EXACTS,2
736473,Marilúcia Otávia de Assunção Ifune dos Santos,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,4,DIFFICULTY,1
934909,Daniela de Ortega,0,0,0,0,5.1,5.8,7.1,5.5,0.0,0,3,5,HUMAN,3
879278,Matilde de Ferraz,1,3,3,1,0.0,0.0,0.0,0.0,,17,4,6,DIFFICULTY,1
111038,Abigail do Vale dos Santos,0,0,0,0,6.7,7.2,7.2,6.1,0.0,3,4,3,DIFFICULTY,1
511203,Edilene Safarn,3,3,1,1,0.0,0.0,0.0,0.0,1.0,0,3,6,DIFFICULTY,1
601347,Laura de Gonçalves,1,1,1,3,0.0,0.0,0.0,,1.0,5,5,4,DIFFICULTY,1
878878,Maria Joyce de Vargas Schmidt,0,0,0,0,6.9,6.8,6.0,5.2,1.0,1,3,3,EXACTS,2
596298,Eric Ciro de Bezerra do Espírito Santo Nunes,0,0,3,1,6.3,4.9,0.0,0.0,1.0,2,5,5,DIFFICULTY,1
916299,Alfredo Sérgio Razul da Silva de Lins,0,0,0,0,5.4,5.3,4.7,,0.0,0,2,3,EXACTS,2
804622,Domingos Robson de Ramos,0,0,0,0,4.7,4.7,5.8,,1.0,2,2,6,EXACTS,2
782460,Wellington Igreja de Pereira,0,0,0,0,6.4,5.0,4.8,5.2,,2,3,6,EXACTS,2
128496,Heitor de Antunes Dias Júnior,0,0,0,0,5.8,4.6,5.1,,1.0,2,3,4,EXACTS,2
185685,Velma Manuela dos Santos Souto Gamoan,0,0,0,0,4.7,5.4,5.4,5.2,0.0,5,4,4,EXACTS,2
451172,Rose de Malta,0,0,0,0,6.7,7.9,7.2,,1.0,12,3,5,HUMAN,3
492405,Robert de Miranda Atlidosque Ixoão,0,0,0,0,6.8,6.3,6.2,5.6,1.0,5,3,5,EXACTS,2
610690,Ramon Everton Umcao de Souza Gomes,1,1,1,3,0.0,0.0,0.0,,,4,3,3,DIFFICULTY,1
770384,Itamar Rogério de Pereira,0,0,0,0,6.9,7.1,7.9,6.6,1.0,5,2,6,HUMAN,3
333126,Olga de Antunes Câmara,0,0,0,0,7.1,7.1,7.8,7.1,1.0,19,6,2,HUMAN,3
266222,Cássia Lana de Souza Seixas,0,0,0,0,7.0,6.9,6.4,5.7,1.0,4,5,3,EXACTS,2
131904,Jean Vlulo,0,0,0,0,5.7,5.2,5.0,4.3,1.0,5,1,6,EXACTS,2
613670,Diogo Augusto da Silva Oerra Júnior,0,0,0,0,6.4,5.2,5.4,5.7,1.0,2,4,6,EXACTS,2
985351,Josiel Pablo Cais,0,0,0,0,7.5,7.9,8.5,6.3,0.0,13,7,2,HUMAN,3
789001,Daiane Woborabe de Alencar,0,0,0,0,6.9,6.5,7.4,,,5,2,6,HUMAN,3
591344,Hilda da Paz,0,0,0,0,6.8,6.9,8.1,6.7,1.0,7,3,4,HUMAN,3
611310,Damares Janete de Garcia Penedo Claemenbi,0,0,0,0,6.3,6.8,9.4,,,14,5,2,HUMAN,3
118042,Luzia Shirley Guedes,0,0,0,0,5.9,4.5,5.1,4.9,1.0,5,1,7,EXACTS,2
623045,Lúcio Omyu de Pereira,0,0,0,0,7.5,6.9,6.1,,,7,3,3,EXCELLENT,5
567661,Ezequiel Tuem,0,0,0,0,7.7,7.7,7.2,6.5,1.0,17,5,1,HUMAN,3
453143,Sandro Gustavo Gomes Mercado Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,6,5,DIFFICULTY,1
881283,Laura de Oliveira Martinez,0,0,0,0,7.5,7.2,7.7,,,3,6,3,VERY_GOOD,4
871124,Luiza Elisângela de Arantes Roseny,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,5,3,DIFFICULTY,1
332989,Cícera Bruna Portugal Seixas,1,1,3,1,0.0,0.0,0.0,0.0,,4,4,4,DIFFICULTY,1
246094,Michel de Soares,0,0,0,0,6.8,6.7,5.0,6.1,,3,5,5,EXACTS,2
916940,Keyla Monique Froeusi Seho,0,0,0,0,7.4,7.2,9.6,7.3,0.0,6,4,3,VERY_GOOD,4
574142,Nilo da Silva,0,0,0,0,7.9,7.6,8.9,8.4,0.0,6,6,2,VERY_GOOD,4
281570,Reginaldo Aécio de Machado,0,0,0,0,6.1,6.8,5.9,5.6,0.0,6,5,3,EXACTS,2
988153,Evelyn da Silva Girnszozson,1,1,3,1,0.0,0.0,0.0,0.0,1.0,3,0,8,DIFFICULTY,1
485302,Laércio Altair Nizepan,0,0,0,0,6.5,5.2,4.7,4.2,,16,2,1,DIFFICULTY,1
890618,Batista Cutrinson da Silva,0,0,0,0,6.9,6.4,5.2,,1.0,4,5,3,EXACTS,2
591042,Laerte Albano do Prado Teles,0,0,0,0,5.5,4.8,5.4,5.7,0.0,4,4,3,DIFFICULTY,1
863189,Cibele de Pereira Oasinason Pusai,0,0,0,0,6.4,5.5,7.4,6.2,1.0,9,0,2,HUMAN,3
741525,Christie Suzanne Tlelarn,0,0,0,0,7.0,6.9,7.8,6.9,,7,1,5,HUMAN,3
546297,Alex Túlio Icriono,0,0,0,0,7.7,8.7,9.5,8.3,1.0,5,2,3,EXCELLENT,5
563763,Núbia Leni Bijigini,0,0,0,0,6.9,7.1,4.6,5.8,,3,2,5,EXACTS,2
463280,Marielle Isagane,0,0,0,0,6.4,6.6,6.4,6.6,0.0,4,2,8,EXACTS,2
974050,Lina Cláudia de Guimarães da Encarnação,0,0,0,0,5.0,5.9,4.7,5.3,,1,2,3,DIFFICULTY,1
602189,Luzinete Duque,0,0,0,0,6.5,5.3,6.0,4.5,1.0,14,5,2,EXACTS,2
673386,Davi Isac da Silva Dias,0,0,0,0,7.3,6.8,6.7,,1.0,3,3,3,HUMAN,3
809358,Valdirene do Vale,0,0,0,0,5.3,4.7,5.6,4.6,1.0,3,2,6,DIFFICULTY,1
365997,Olívia Cibele de Souza da Silva Aiman,0,0,0,0,5.9,6.7,8.3,6.3,0.0,4,4,4,HUMAN,3
834407,Jéssica Lena Wanagi,0,0,0,0,6.4,6.5,5.9,4.6,1.0,1,2,6,EXACTS,2
756203,Ramon Félix Paim,0,0,0,0,5.5,6.2,8.2,5.8,,14,3,1,HUMAN,3
394877,Cássia Roberta de Souza,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,5,DIFFICULTY,1
762909,Adrielle Rosilda da Rocha Marinho,0,0,0,0,6.3,5.3,6.1,4.9,0.0,4,5,6,DIFFICULTY,1
160000,Damares Biel,0,0,0,0,6.0,4.7,5.4,5.9,1.0,17,5,4,EXACTS,2
601691,Adônis Omboa de Pascoal,0,0,0,0,5.6,5.0,6.2,,1.0,17,5,4,EXACTS,2
650719,Anderson Nilton Weber,1,1,1,1,0.0,0.0,0.0,,1.0,4,1,7,DIFFICULTY,1
673182,Diogo Olavo de Linhares Júnior,0,0,0,0,6.9,7.4,5.7,,1.0,9,1,6,EXACTS,2
276395,Úrsula Viel,0,0,0,0,6.4,6.0,5.2,5.7,0.0,6,2,3,EXACTS,2
908456,Elisete Pimenta,0,0,0,0,6.5,4.9,5.3,6.8,,10,7,2,EXACTS,2
653148,Wally Sebastião Kufai do Rio de Muniz,0,0,0,0,7.1,7.3,7.5,6.7,1.0,5,5,3,HUMAN,3
757457,Adrielle de Vasconcelos da Costa,0,0,0,0,6.3,4.7,6.1,6.5,1.0,23,5,1,EXACTS,2
756458,Marilúcia Catarina Lopes,0,0,0,0,6.2,5.8,5.2,,0.0,4,1,6,EXACTS,2
603743,Paula Kiara da Silva,0,0,0,0,5.7,5.0,5.1,5.1,0.0,2,3,4,EXACTS,2
135747,Toninho Jonathan de Oliveira,0,0,0,0,5.7,5.2,6.3,5.1,1.0,16,5,3,EXACTS,2
957075,Nilo Micael Aza Pojizubi,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,0,8,DIFFICULTY,1
922147,Micael Gilberto da Silva Rosatto,1,1,1,1,0.0,0.0,0.0,0.0,,2,1,6,DIFFICULTY,1
702323,Valdirene Tainara Crogryrnuo,0,0,0,0,5.7,5.9,6.0,,0.0,4,7,3,EXACTS,2
597009,Janaína da Conceição de França,0,0,0,0,5.9,5.2,7.4,5.7,1.0,3,5,6,HUMAN,3
486898,Luís Sandro Couto dos Santos,0,0,0,0,7.3,7.2,7.8,5.4,,10,2,1,HUMAN,3
698833,Eloá de Peixoto,0,0,0,0,5.3,7.1,8.5,6.3,,21,7,1,HUMAN,3
130696,Dilma Sílvia Comtlo,0,0,0,0,6.6,7.4,4.8,6.2,,5,0,5,EXACTS,2
904482,Leonara Josilda de Oliveira Phoalsan Neile,0,0,0,0,7.0,7.7,5.8,5.5,1.0,2,3,5,EXACTS,2
241386,Silvair Roberto Depa de Toledo,0,0,0,0,6.7,6.9,6.2,6.2,1.0,3,3,3,EXACTS,2
569113,Eugênio Moreno de Aguiar,0,0,0,0,6.5,6.7,6.9,5.3,0.0,2,5,3,HUMAN,3
302165,Toninho Murilo Habape,0,0,0,0,6.0,4.7,5.4,6.3,1.0,3,2,6,EXACTS,2
768590,Caio Odovic de Barbosa,0,0,1,1,4.6,5.1,0.0,0.0,0.0,4,5,8,DIFFICULTY,1
408454,Graziele de Souza Espada,0,0,0,0,7.0,6.9,6.6,6.7,1.0,1,3,6,EXACTS,2
451934,Otávio Ijaolman Osveorniman Júnior,0,0,0,0,5.8,6.1,5.4,5.0,0.0,9,2,6,EXACTS,2
436184,Tina Piuã Dutra Hebe,0,0,0,0,6.9,6.8,6.6,5.8,1.0,2,2,5,HUMAN,3
357464,Filipe Batista Fichaorn da Rocha Júnior,0,0,0,0,7.0,6.2,5.4,5.9,1.0,16,0,1,EXACTS,2
584974,Maurício Nemo Júnior,0,0,0,0,5.1,5.8,5.9,5.1,0.0,4,5,3,DIFFICULTY,1
696754,Paula Manuela Muzego de Souza,0,0,0,0,8.0,8.4,9.7,7.5,0.0,12,6,1,EXCELLENT,5
240639,Núbia Gomes,0,0,0,0,6.9,6.4,6.1,,0.0,11,7,1,EXACTS,2
475559,Celina Érica Ilgezan Iefinson Tlai,0,0,1,3,5.0,4.6,0.0,0.0,1.0,7,3,2,DIFFICULTY,1
977676,José Lúcio de Barbosa Secokial Onaov,0,0,0,0,7.2,6.8,8.2,7.7,1.0,4,0,8,VERY_GOOD,4
629061,Murilo Cleberson de Vieira Gomes da Rocha,0,0,0,0,6.5,6.1,6.5,5.6,1.0,12,7,3,EXACTS,2
222636,Filipe Jason Sanches Oilalu,0,0,0,0,4.7,4.1,5.6,,0.0,6,6,2,DIFFICULTY,1
793624,Matheus de Pascoal Niuldlou,0,0,0,0,6.6,7.0,7.4,,1.0,4,2,6,HUMAN,3
534085,Wagner Milua Eden,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,1,DIFFICULTY,1
491705,Hilton Giovanni Olmi Maciel,0,0,0,0,8.0,8.6,10.5,7.9,1.0,13,7,1,EXCELLENT,5
133708,Aurélio Osvaldo de Oliva Banegu da Silva,0,0,0,0,4.2,4.6,4.8,5.2,0.0,5,3,5,DIFFICULTY,1
786688,Flávio Góis Júnior,0,0,0,0,5.8,5.5,6.3,7.3,1.0,8,2,6,EXACTS,2
694472,Francisco Repetepo Gomes,0,0,0,0,5.9,5.4,5.3,5.5,,5,1,7,DIFFICULTY,1
223839,Keyla Cristina Vagrason da Silva,0,0,1,1,6.3,6.6,0.0,0.0,1.0,3,4,3,DIFFICULTY,1
879892,Yeda Daiane Esisa da Paraíba,0,0,0,0,6.3,6.2,5.4,,0.0,3,0,8,EXACTS,2
635640,Alisson Elias Gornineprem Onason,0,0,0,0,7.1,7.4,7.6,7.3,0.0,1,5,3,VERY_GOOD,4
611521,Bartolomeu Avelino de Teixeira,0,0,0,0,6.5,6.1,7.2,4.8,1.0,2,2,3,DIFFICULTY,1
309057,Daiane de Chaves Gomes,0,0,0,0,6.5,6.9,5.3,4.5,0.0,2,0,8,DIFFICULTY,1
416313,Yolanda da Silva de Souza,0,0,0,0,7.2,7.4,8.7,6.7,0.0,4,0,8,HUMAN,3
639803,Eliomar de Leão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,2,DIFFICULTY,1
808424,Diana Buarque,0,0,0,0,6.9,6.0,5.0,6.3,1.0,3,4,4,EXACTS,2
646736,Cibele Oufiso,0,0,0,0,7.2,6.8,7.8,4.8,0.0,4,0,3,HUMAN,3
314996,Kelly da Silva Eoman Iluai,0,0,0,0,6.5,6.2,5.1,5.8,0.0,1,1,6,EXACTS,2
401431,Simone da Silva,0,0,0,0,6.8,6.7,5.0,6.1,,4,4,3,EXACTS,2
914283,João da Silva de Souza,0,0,0,0,6.6,6.4,6.2,5.0,1.0,2,2,6,EXACTS,2
246531,Orlando Kim de Palhares,1,1,3,3,0.0,0.0,0.0,0.0,,6,5,3,DIFFICULTY,1
731363,Rita Gisele Pralavason Vaz,0,0,1,1,6.4,6.8,0.0,,1.0,3,0,4,DIFFICULTY,1
524312,Matilde da Rocha de Junqueira,0,0,0,0,5.6,5.4,5.7,4.4,0.0,2,2,4,DIFFICULTY,1
773869,Otávio de Nogueira,0,0,0,0,5.9,6.5,5.3,5.3,1.0,8,0,3,EXACTS,2
808561,Joyce Torres de Espanha da Cruz,0,0,0,0,5.9,5.2,6.0,5.6,1.0,1,0,3,EXACTS,2
381119,Cristiane Ariana da Silva Nekohike,0,0,0,0,6.3,5.9,7.3,5.4,,5,2,3,HUMAN,3
110617,Genir Blisirn,0,0,0,0,7.4,7.9,6.9,7.1,1.0,11,7,1,HUMAN,3
517216,Gisele Gyuoe dos Santos,0,0,0,0,6.7,6.3,4.9,6.2,1.0,2,3,4,EXACTS,2
682372,Aloísio Diego Cralmaer de Jesus,0,0,0,0,6.0,5.7,6.2,4.7,1.0,5,5,3,EXACTS,2
567365,Terezinha dos Santos,0,0,0,0,6.7,5.6,6.0,5.2,0.0,7,4,4,EXACTS,2
424227,Raiane Jeniffer de Camargo Vaz,0,0,0,0,5.8,7.1,8.6,6.9,1.0,5,3,3,HUMAN,3
840577,Edilene Usclezas,0,0,0,0,6.2,6.8,5.5,,1.0,2,0,4,EXACTS,2
715987,Lidiane de Iglesias Estrada,0,0,0,0,6.0,6.8,5.3,5.6,0.0,4,5,3,DIFFICULTY,1
709542,Viviane dos Reis,0,0,0,0,6.6,6.3,6.9,,1.0,3,0,4,HUMAN,3
121967,Chico Ospram de Malta,0,0,0,0,4.6,6.0,5.4,,,0,2,6,DIFFICULTY,1
853401,Marielle Chiami Martinez,0,0,0,0,7.2,5.9,6.9,6.6,1.0,5,5,5,HUMAN,3
610143,Amália Tristão,3,3,1,1,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFFICULTY,1
262396,Martin Simão Dofrirnvic,0,0,1,1,5.3,5.1,0.0,0.0,1.0,20,6,3,DIFFICULTY,1
934608,Fábio Sakopime Júnior,1,3,1,1,0.0,0.0,0.0,0.0,,17,5,4,DIFFICULTY,1
183600,Suzanne Eloão de Menezes,0,0,0,0,5.6,6.3,6.4,5.0,0.0,3,1,4,EXACTS,2
